antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'NPCINC_Medium'}),"frozenset({'Cereal and Cereal Preparations (Total)_High', 'Fish and Marine Products (Total)_High'})",0.4141703760142225,0.1764780580395931,0.08151207710096109,0.19680808146008488,1.1151985898208985,1.0,0.008420093444443028,1.0253115388131007,0.17632895028320197,0.16009871616477198,0.02468668093056008,0.32934515036836853
frozenset({'Meat and Meat Preparations_High'}),frozenset({'Fish and Marine Products (Total)_High'}),0.3399834248974081,0.3399834248974081,0.19963641710443653,0.5871945585720184,1.7271270172927036,1.0,0.08404768789946497,1.598856286437152,0.6378685085507066,0.41562308677018983,0.374552917305424,0.5871945585720184
frozenset({'Fish and Marine Products (Total)_High'}),frozenset({'Meat and Meat Preparations_High'}),0.3399834248974081,0.3399834248974081,0.19963641710443653,0.5871945585720184,1.7271270172927036,1.0,0.08404768789946497,1.598856286437152,0.6378685085507066,0.41562308677018983,0.374552917305424,0.5871945585720184
frozenset({'Family Size_Medium'}),frozenset({'Meat and Meat Preparations_High'}),0.49951878734410715,0.3399834248974081,0.20049858977957788,0.40138348118117717,1.1805972050028524,1.0,0.030670481657728232,1.1025699330932637,0.3056479551815623,0.3137675323452814,0.0930280520216104,0.4955569826830221
frozenset({'Meat and Meat Preparations_High'}),frozenset({'Family Size_Medium'}),0.3399834248974081,0.49951878734410715,0.20049858977957788,0.5897304841848671,1.1805972050028524,1.0,0.030670481657728232,1.2198839868995024,0.23176851161849188,0.3137675323452814,0.18024991659933737,0.4955569826830221
frozenset({'NPCINC_Medium'}),frozenset({'Meat and Meat Preparations_High'}),0.4141703760142225,0.3399834248974081,0.17377792035930545,0.419580758120996,1.2341212170787643,1.0,0.03296685743094274,1.1371376540962113,0.323825932802121,0.2994230569918353,0.12059899133777872,0.46535860332281886
frozenset({'Meat and Meat Preparations_High'}),frozenset({'NPCINC_Medium'}),0.3399834248974081,0.4141703760142225,0.17377792035930545,0.5111364485246417,1.234121217078764,1.0,0.03296685743094274,1.1983499735617062,0.2874273641094884,0.2994230569918353,0.16551923723265533,0.46535860332281886
frozenset({'Cereal and Cereal Preparations (Total)_High'}),frozenset({'Meat and Meat Preparations_High'}),0.3399901084065178,0.3399834248974081,0.15465640079667428,0.4548850009828975,1.3379622877796515,1.0,0.039065399309385296,1.2107841029739939,0.3827136255980251,0.2944057812440362,0.17408892506620652,0.4548894721244669
frozenset({'Meat and Meat Preparations_High'}),frozenset({'Cereal and Cereal Preparations (Total)_High'}),0.3399834248974081,0.3399901084065178,0.15465640079667428,0.45489394326603627,1.3379622877796515,1.0,0.039065399309385296,1.2107917045500685,0.3827097501347419,0.2944057812440362,0.17409411028992705,0.4548894721244669
"frozenset({'Family Size_Medium', 'Meat and Meat Preparations_High'})",frozenset({'Fish and Marine Products (Total)_High'}),0.20049858977957788,0.3399834248974081,0.12016949379102004,0.5993533117770592,1.7628897995774864,1.0,0.05200329655065869,1.6473780877363053,0.5412743025625456,0.2859051011321715,0.3929748080028672,0.47640511526457396
"frozenset({'Family Size_Medium', 'Fish and Marine Products (Total)_High'})",frozenset({'Meat and Meat Preparations_High'}),0.19618104289476146,0.3399834248974081,0.12016949379102004,0.6125438626375499,1.8016874287985905,1.0,0.05347119092771371,1.703461402355261,0.5535634163465102,0.2888724655377399,0.4129599892211425,0.4830003906948193
"frozenset({'Meat and Meat Preparations_High', 'Fish and Marine Products (Total)_High'})",frozenset({'Family Size_Medium'}),0.19963641710443653,0.49951878734410715,0.12016949379102004,0.6019417475728155,1.205043259280159,1.0,0.02044735280928954,1.2573064610623648,0.21259622036078865,0.20755174364242923,0.20464896111720682,0.4212561331556795
frozenset({'Family Size_Medium'}),"frozenset({'Meat and Meat Preparations_High', 'Fish and Marine Products (Total)_High'})",0.49951878734410715,0.19963641710443653,0.12016949379102004,0.2405705187385435,1.205043259280159,1.0,0.02044735280928954,1.0539011226771353,0.3399813386301986,0.20755174364242923,0.05114438301404863,0.4212561331556795
frozenset({'Meat and Meat Preparations_High'}),"frozenset({'Family Size_Medium', 'Fish and Marine Products (Total)_High'})",0.3399834248974081,0.19618104289476146,0.12016949379102004,0.35345691875208873,1.8016874287985902,1.0,0.05347119092771371,1.243256606433348,0.6741721114353836,0.2888724655377399,0.19566081947571712,0.4830003906948193
frozenset({'Fish and Marine Products (Total)_High'}),"frozenset({'Family Size_Medium', 'Meat and Meat Preparations_High'})",0.3399834248974081,0.20049858977957788,0.12016949379102004,0.35345691875208873,1.7628897995774866,1.0,0.05200329655065869,1.2365787113169344,0.6556646977351511,0.2859051011321715,0.19131714718344314,0.47640511526457396
"frozenset({'Family Size_Medium', 'Meat and Meat Preparations_High'})",frozenset({'NPCINC_Medium'}),0.20049858977957788,0.4141703760142225,0.11800403683950221,0.5885529517650588,1.4210406775805908,1.0,0.03496346052017309,1.4238275046544062,0.37059393873732455,0.2375928517601464,0.29766773241066063,0.43673480181969154
"frozenset({'Family Size_Medium', 'NPCINC_Medium'})",frozenset({'Meat and Meat Preparations_High'}),0.2106241060806566,0.3399834248974081,0.11800403683950221,0.5602589325379196,1.6479007254750164,1.0,0.04639533188824557,1.500920937204725,0.4980736443689293,0.2727764302377679,0.3337423876154507,0.45367327487538023
"frozenset({'NPCINC_Medium', 'Meat and Meat Preparations_High'})",frozenset({'Family Size_Medium'}),0.17377792035930545,0.49951878734410715,0.11800403683950221,0.6790508057382408,1.3594099420137689,1.0,0.03119870079444112,1.5593783115956705,0.3199947461537503,0.21250782340763563,0.35871879673847296,0.4576431191885788
frozenset({'Family Size_Medium'}),"frozenset({'NPCINC_Medium', 'Meat and Meat Preparations_High'})",0.49951878734410715,0.17377792035930545,0.11800403683950221,0.23623543263891675,1.3594099420137689,1.0,0.03119870079444112,1.0817758704039007,0.5282650336427862,0.21250782340763563,0.07559409729981154,0.4576431191885788
frozenset({'Meat and Meat Preparations_High'}),"frozenset({'Family Size_Medium', 'NPCINC_Medium'})",0.3399834248974081,0.2106241060806566,0.11800403683950221,0.3470876172128408,1.6479007254750164,1.0,0.04639533188824557,1.2090073871009266,0.5956931130104959,0.2727764302377679,0.17287519442052754,0.45367327487538023
frozenset({'NPCINC_Medium'}),"frozenset({'Family Size_Medium', 'Meat and Meat Preparations_High'})",0.4141703760142225,0.20049858977957788,0.11800403683950221,0.28491665187432424,1.4210406775805906,1.0,0.03496346052017309,1.1180534581262684,0.5057620245008726,0.2375928517601464,0.10558838422995696,0.43673480181969154
"frozenset({'NPCINC_Medium', 'Meat and Meat Preparations_High'})",frozenset({'Fish and Marine Products (Total)_High'}),0.17377792035930545,0.3399834248974081,0.1040622368368288,0.5988231221876081,1.7613303424080344,1.0,0.04498062430152311,1.6452009365585745,0.5231611975685707,0.25399673735725936,0.3921715106169362,0.4524517230785099
"frozenset({'NPCINC_Medium', 'Fish and Marine Products (Total)_High'})",frozenset({'Meat and Meat Preparations_High'}),0.15773749849621044,0.3399834248974081,0.1040622368368288,0.6597178085674336,1.9404410928753573,1.0,0.05043410186333742,1.9396153889921892,0.5754182985589505,0.26434634974533106,0.4844338698923227,0.4828990662684226
"frozenset({'Meat and Meat Preparations_High', 'Fish and Marine Products (Total)_High'})",frozenset({'NPCINC_Medium'}),0.19963641710443653,0.4141703760142225,0.1040622368368288,0.5212587880816872,1.2585612546653682,1.0,0.021378746898552167,1.2236874733185432,0.25668575578567776,0.20414585218109585,0.18279787788618995,0.38625672383477283
frozenset({'NPCINC_Medium'}),"frozenset({'Meat and Meat Preparations_High', 'Fish and Marine Products (Total)_High'})",0.4141703760142225,0.19963641710443653,0.1040622368368288,0.2512546595878584,1.2585612546653682,1.0,0.021378746898552167,1.068939651036772,0.3506854600167307,0.20414585218109585,0.06449349219098262,0.38625672383477283
frozenset({'Meat and Meat Preparations_High'}),"frozenset({'NPCINC_Medium', 'Fish and Marine Products (Total)_High'})",0.3399834248974081,0.15773749849621044,0.1040622368368288,0.3060803239694116,1.9404410928753573,1.0,0.05043410186333742,1.2137752114506437,0.7343046733030643,0.26434634974533106,0.17612421924085114,0.4828990662684226
frozenset({'Fish and Marine Products (Total)_High'}),"frozenset({'NPCINC_Medium', 'Meat and Meat Preparations_High'})",0.3399834248974081,0.17377792035930545,0.1040622368368288,0.3060803239694116,1.7613303424080344,1.0,0.04498062430152311,1.190659536226026,0.6549037538568375,0.25399673735725936,0.16012934884001345,0.4524517230785099
"frozenset({'Family Size_Medium', 'Meat and Meat Preparations_High', 'Fish and Marine Products (Total)_High'})",frozenset({'NPCINC_Medium'}),0.12016949379102004,0.4141703760142225,0.07141997834543048,0.5943270300333704,1.434981989182542,1.0,0.021649333916564935,1.4440933149526018,0.34452901990440477,0.15428150672075996,0.3075239739387465,0.38338404463633374
"frozenset({'Family Size_Medium', 'Meat and Meat Preparations_High', 'NPCINC_Medium'})",frozenset({'Fish and Marine Products (Total)_High'}),0.11800403683950221,0.3399834248974081,0.07141997834543048,0.605233348436792,1.780184868187102,1.0,0.0313005617490166,1.6719157317089473,0.4968963656605055,0.18475423157385157,0.4018837307201775,0.4076511746017336
"frozenset({'Family Size_Medium', 'Fish and Marine Products (Total)_High', 'NPCINC_Medium'})",frozenset({'Meat and Meat Preparations_High'}),0.0996243867880392,0.3399834248974081,0.07141997834543048,0.7168925264993962,2.108610226265361,1.0,0.03754933812192882,2.3313286892130884,0.5839273919238519,0.19397701900560912,0.5710600548833215,0.4634807636330357
"frozenset({'NPCINC_Medium', 'Meat and Meat Preparations_High', 'Fish and Marine Products (Total)_High'})",frozenset({'Family Size_Medium'}),0.1040622368368288,0.49951878734410715,0.07141997834543048,0.6863198458574181,1.3739620275475803,1.0,0.019438935992382486,1.5955144310098797,0.30379102091718907,0.13420745262047398,0.373242898613552,0.414648703886442
"frozenset({'Family Size_Medium', 'Meat and Meat Preparations_High'})","frozenset({'NPCINC_Medium', 'Fish and Marine Products (Total)_High'})",0.20049858977957788,0.15773749849621044,0.07141997834543048,0.3562118737291243,2.258257403122708,1.0,0.03979383234158201,1.3082914504536933,0.6969101946019698,0.24900964720137947,0.23564432095522994,0.4044946492072595
"frozenset({'Family Size_Medium', 'Fish and Marine Products (Total)_High'})","frozenset({'NPCINC_Medium', 'Meat and Meat Preparations_High'})",0.19618104289476146,0.17377792035930545,0.07141997834543048,0.3640513746465438,2.0949230713189944,1.0,0.037328044697259144,1.2991962663359569,0.6502154474615903,0.2392316647264261,0.23029335450582974,0.38751778378110047
"frozenset({'Family Size_Medium', 'NPCINC_Medium'})","frozenset({'Meat and Meat Preparations_High', 'Fish and Marine Products (Total)_High'})",0.2106241060806566,0.19963641710443653,0.07141997834543048,0.3390873897315479,1.6985247213395935,1.0,0.02937173645166344,1.2109975970506428,0.5209859949142244,0.21077754546530433,0.17423452991527202,0.34841882040979805
"frozenset({'Meat and Meat Preparations_High', 'Fish and Marine Products (Total)_High'})","frozenset({'Family Size_Medium', 'NPCINC_Medium'})",0.19963641710443653,0.2106241060806566,0.07141997834543048,0.3577502510880482,1.6985247213395933,1.0,0.02937173645166344,1.229079334412572,0.5138337053855402,0.21077754546530433,0.18638287049392038,0.34841882040979805
"frozenset({'NPCINC_Medium', 'Meat and Meat Preparations_High'})","frozenset({'Family Size_Medium', 'Fish and Marine Products (Total)_High'})",0.17377792035930545,0.19618104289476146,0.07141997834543048,0.4109841929156571,2.0949230713189944,1.0,0.037328044697259144,1.3646814693890503,0.63258476837073,0.2392316647264261,0.26722827089629453,0.38751778378110047
"frozenset({'NPCINC_Medium', 'Fish and Marine Products (Total)_High'})","frozenset({'Family Size_Medium', 'Meat and Meat Preparations_High'})",0.15773749849621044,0.20049858977957788,0.07141997834543048,0.4527774246853947,2.2582574031227085,1.0,0.03979383234158201,1.461016862765171,0.6615285405517447,0.24900964720137947,0.31554520314887713,0.4044946492072595
frozenset({'Family Size_Medium'}),"frozenset({'NPCINC_Medium', 'Meat and Meat Preparations_High', 'Fish and Marine Products (Total)_High'})",0.49951878734410715,0.1040622368368288,0.07141997834543048,0.14297756191546582,1.3739620275475803,1.0,0.019438935992382486,1.045407591854437,0.543832297530695,0.13420745262047398,0.043435299502549964,0.414648703886442
frozenset({'Meat and Meat Preparations_High'}),"frozenset({'Family Size_Medium', 'Fish and Marine Products (Total)_High', 'NPCINC_Medium'})",0.3399834248974081,0.0996243867880392,0.07141997834543048,0.2100690007666752,2.108610226265361,1.0,0.03754933812192882,1.1398155207047567,0.796576939742728,0.19397701900560912,0.12266504374173429,0.4634807636330357
frozenset({'Fish and Marine Products (Total)_High'}),"frozenset({'Family Size_Medium', 'Meat and Meat Preparations_High', 'NPCINC_Medium'})",0.3399834248974081,0.11800403683950221,0.07141997834543048,0.2100690007666752,1.7801848681871022,1.0,0.0313005617490166,1.1165481086531956,0.6640145189589608,0.18475423157385157,0.10438252301889485,0.4076511746017336
frozenset({'NPCINC_Medium'}),"frozenset({'Family Size_Medium', 'Meat and Meat Preparations_High', 'Fish and Marine Products (Total)_High'})",0.4141703760142225,0.12016949379102004,0.07141997834543048,0.17244105923929706,1.434981989182542,1.0,0.021649333916564935,1.0631635559398687,0.5174322526126391,0.15428150672075996,0.05941094913099242,0.38338404463633374
"frozenset({'Cereal and Cereal Preparations (Total)_High', 'Meat and Meat Preparations_High'})",frozenset({'Fish and Marine Products (Total)_High'}),0.15465640079667428,0.3399834248974081,0.10845330232185106,0.7012532411408816,2.062610085631347,1.0,0.055872689496691504,2.209284470978443,0.6094295774780126,0.28083140078225055,0.5473647630551071,0.5101245466157729
"frozenset({'Cereal and Cereal Preparations (Total)_High', 'Fish and Marine Products (Total)_High'})",frozenset({'Meat and Meat Preparations_High'}),0.1764780580395931,0.3399834248974081,0.10845330232185106,0.6145427002461655,1.8075666495553635,1.0,0.04845368773030663,1.7122949170351682,0.5425114149295371,0.26581158779301195,0.41598845499611936,0.4667692761684149
"frozenset({'Meat and Meat Preparations_High', 'Fish and Marine Products (Total)_High'})",frozenset({'Cereal and Cereal Preparations (Total)_High'}),0.19963641710443653,0.3399901084065178,0.10845330232185106,0.5432541011047873,1.5978526659229504,1.0,0.04057889522862489,1.4450264210142425,0.46748762483241013,0.2515306992389131,0.3079711308682405,0.4311218411952087
frozenset({'Cereal and Cereal Preparations (Total)_High'}),"frozenset({'Meat and Meat Preparations_High', 'Fish and Marine Products (Total)_High'})",0.3399901084065178,0.19963641710443653,0.10845330232185106,0.31898958128563,1.5978526659229504,1.0,0.04057889522862489,1.1752589401003757,0.566900701240793,0.2515306992389131,0.14912368170150417,0.4311218411952087
frozenset({'Meat and Meat Preparations_High'}),"frozenset({'Cereal and Cereal Preparations (Total)_High', 'Fish and Marine Products (Total)_High'})",0.3399834248974081,0.1764780580395931,0.10845330232185106,0.3189958520906643,1.8075666495553635,1.0,0.04845368773030663,1.2092759559374153,0.676907324469867,0.26581158779301195,0.17305889107435962,0.4667692761684149
frozenset({'Fish and Marine Products (Total)_High'}),"frozenset({'Cereal and Cereal Preparations (Total)_High', 'Meat and Meat Preparations_High'})",0.3399834248974081,0.15465640079667428,0.10845330232185106,0.3189958520906643,2.062610085631347,1.0,0.055872689496691504,1.2413193103133184,0.7805522041717617,0.28083140078225055,0.19440550735685214,0.5101245466157729
"frozenset({'Cereal and Cereal Preparations (Total)_High', 'Meat and Meat Preparations_High'})",frozenset({'Family Size_Medium'}),0.15465640079667428,0.49951878734410715,0.09802034460172969,0.6337942955920484,1.2688097257800273,1.0,0.020766566820770743,1.3666668941299693,0.2506197025811872,0.1762464999459219,0.2682928047096599,0.41501192053850133
"frozenset({'Cereal and Cereal Preparations (Total)_High', 'Family Size_Medium'})",frozenset({'Meat and Meat Preparations_High'}),0.21618478565986285,0.3399834248974081,0.09802034460172969,0.45341000432820133,1.3336238508245521,1.0,0.02452110076237743,1.207516749902061,0.31916116951205836,0.2139491458664605,0.17185413777398295,0.370859595334794
"frozenset({'Family Size_Medium', 'Meat and Meat Preparations_High'})",frozenset({'Cereal and Cereal Preparations (Total)_High'}),0.20049858977957788,0.3399901084065178,0.09802034460172969,0.4888829627654255,1.4379329006268624,1.0,0.029852807327217068,1.2913087287492904,0.38093398406432005,0.22153074634080025,0.22559185287273664,0.3885932407693846
frozenset({'Cereal and Cereal Preparations (Total)_High'}),"frozenset({'Family Size_Medium', 'Meat and Meat Preparations_High'})",0.3399901084065178,0.20049858977957788,0.09802034460172969,0.2883035187733438,1.4379329006268624,1.0,0.029852807327217068,1.1233741226912184,0.46144347431673444,0.22153074634080025,0.10982460802609237,0.3885932407693846
frozenset({'Meat and Meat Preparations_High'}),"frozenset({'Cereal and Cereal Preparations (Total)_High', 'Family Size_Medium'})",0.3399834248974081,0.21618478565986285,0.09802034460172969,0.2883091863413867,1.3336238508245521,1.0,0.02452110076237743,1.101342323516516,0.3790259062073675,0.2139491458664605,0.09201709709378697,0.370859595334794
frozenset({'Family Size_Medium'}),"frozenset({'Cereal and Cereal Preparations (Total)_High', 'Meat and Meat Preparations_High'})",0.49951878734410715,0.15465640079667428,0.09802034460172969,0.1962295454849543,1.2688097257800275,1.0,0.020766566820770743,1.0517226584465127,0.4233121165267647,0.1762464999459219,0.0491789903270808,0.41501192053850133
"frozenset({'Cereal and Cereal Preparations (Total)_High', 'Meat and Meat Preparations_High'})",frozenset({'NPCINC_Medium'}),0.15465640079667428,0.4141703760142225,0.08326315648768229,0.5383751080380293,1.2998880152151242,1.0,0.019209056816717404,1.2690598669753688,0.2729102841634926,0.17147733685702882,0.21201510974942134,0.3697055549549665
"frozenset({'Cereal and Cereal Preparations (Total)_High', 'NPCINC_Medium'})",frozenset({'Meat and Meat Preparations_High'}),0.13691836761973505,0.3399834248974081,0.08326315648768229,0.6081226203260763,1.7886831409783601,1.0,0.03671318093296238,1.6842425956093297,0.5108780805202917,0.21152180926023398,0.40626130546341066,0.42651309808888693
"frozenset({'NPCINC_Medium', 'Meat and Meat Preparations_High'})",frozenset({'Cereal and Cereal Preparations (Total)_High'}),0.17377792035930545,0.3399901084065178,0.08326315648768229,0.47913541786854347,1.4092628168336387,1.0,0.024180382506062817,1.2671429662055769,0.35149042516054607,0.1934081629484731,0.21082306679689736,0.362017089708795
frozenset({'Cereal and Cereal Preparations (Total)_High'}),"frozenset({'NPCINC_Medium', 'Meat and Meat Preparations_High'})",0.3399901084065178,0.17377792035930545,0.08326315648768229,0.24489876154904655,1.4092628168336387,1.0,0.024180382506062817,1.0941871600365023,0.44000726920742733,0.1934081629484731,0.08607956981816556,0.362017089708795
frozenset({'Meat and Meat Preparations_High'}),"frozenset({'Cereal and Cereal Preparations (Total)_High', 'NPCINC_Medium'})",0.3399834248974081,0.13691836761973505,0.08326315648768229,0.2449035758516975,1.7886831409783601,1.0,0.03671318093296238,1.1430085016675353,0.6680582038628536,0.21152180926023398,0.1251158687436709,0.42651309808888693
frozenset({'NPCINC_Medium'}),"frozenset({'Cereal and Cereal Preparations (Total)_High', 'Meat and Meat Preparations_High'})",0.4141703760142225,0.15465640079667428,0.08326315648768229,0.20103600187190368,1.2998880152151242,1.0,0.019209056816717404,1.05804967581004,0.3938055578424797,0.17147733685702882,0.054864792397953645,0.3697055549549665
frozenset({'Meat and Meat Preparations_High'}),frozenset({'Oils and Fats (Total)_High'}),0.3399834248974081,0.33992327331542155,0.18154415794468728,0.5339794373783641,1.5708822528396693,1.0,0.06597587928057252,1.4164111621411382,0.550615035971338,0.36428130783466994,0.2939903138800914,0.5340266829046756
