support,itemsets
0.06464290010827285,"frozenset({'Family Size_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Coffee, Cocoa and Tea (Total)_High', 'Tea (total)  expenditure_Low'})"
0.05731777412412613,"frozenset({'Coffee, Cocoa and Tea (Total)_High', 'Other Non Alcoholic Beverages_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Family Size_Medium', 'Tea (total)  expenditure_Low'})"
0.062263570865247087,"frozenset({'Softdrinks_High', 'Main Source of Water Supply (2nd visit only)_High', 'Coffee, Cocoa and Tea (Total)_High', 'Other Non Alcoholic Beverages_Low'})"
0.054911710844661885,"frozenset({'Softdrinks_High', 'Main Source of Water Supply (2nd visit only)_High', 'Coffee, Cocoa and Tea (Total)_High', 'Tea (total)  expenditure_Low'})"
0.05905548649262809,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Fruit and vegetable juices_High', 'Coffee, Cocoa and Tea (Total)_High', 'Other Non Alcoholic Beverages_Low'})"
0.06190934488243707,"frozenset({'NPCINC_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Coffee, Cocoa and Tea (Total)_High', 'Other Non Alcoholic Beverages_Low'})"
0.05457753538918073,"frozenset({'NPCINC_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Coffee, Cocoa and Tea (Total)_High', 'Tea (total)  expenditure_Low'})"
0.06670810442314633,"frozenset({'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Coffee, Cocoa and Tea (Total)_High', 'Other Non Alcoholic Beverages_Low'})"
0.062009597519081416,"frozenset({'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Coffee, Cocoa and Tea (Total)_High', 'Tea (total)  expenditure_Low'})"
0.05686329550467177,"frozenset({'Cocoa (total)  expenditure_Low', 'Coffee, Cocoa and Tea (Total)_High', 'Other Non Alcoholic Beverages_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low'})"
0.06517758083704268,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Coffee, Cocoa and Tea (Total)_High', 'Other Non Alcoholic Beverages_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.05574714948336475,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Coffee, Cocoa and Tea (Total)_High', 'Tea (total)  expenditure_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.11337236502653353,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low', 'Cocoa (total)  expenditure_High'})"
0.09422411142746387,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Cocoa (total)  expenditure_High'})"
0.08743366617208699,"frozenset({'Family Size_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Cocoa (total)  expenditure_High'})"
0.07621205437703012,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Fruit and vegetable juices_High', 'Cocoa (total)  expenditure_High'})"
0.07077836147090669,"frozenset({'Softdrinks_High', 'Main Source of Water Supply (2nd visit only)_High', 'Cocoa (total)  expenditure_High'})"
0.06935477403055701,"frozenset({'NPCINC_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Cocoa (total)  expenditure_High'})"
0.06345323548675996,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Coffee, Cocoa and Tea (Total)_High', 'Cocoa (total)  expenditure_High'})"
0.07631899052278408,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Cocoa (total)  expenditure_High', 'Food Not Elsewhere Classified (Total)_High'})"
0.08104423146328749,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Cocoa (total)  expenditure_High'})"
0.07148681343652671,"frozenset({'Family Size_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low', 'Cocoa (total)  expenditure_High'})"
0.0600780633864004,"frozenset({'Family Size_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Cocoa (total)  expenditure_High'})"
0.05161674085361778,"frozenset({'Cocoa (total)  expenditure_High', 'Other Non Alcoholic Beverages_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Family Size_Medium', 'Tea (total)  expenditure_Low'})"
0.05840718610899467,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Fruit and vegetable juices_High', 'Other Non Alcoholic Beverages_Low', 'Cocoa (total)  expenditure_High'})"
0.056114742484394006,"frozenset({'Softdrinks_High', 'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low', 'Cocoa (total)  expenditure_High'})"
0.057123952359947064,"frozenset({'NPCINC_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low', 'Cocoa (total)  expenditure_High'})"
0.0506877330873802,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Coffee, Cocoa and Tea (Total)_High', 'Other Non Alcoholic Beverages_Low', 'Cocoa (total)  expenditure_High'})"
0.060044645840852284,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low', 'Cocoa (total)  expenditure_High', 'Food Not Elsewhere Classified (Total)_High'})"
0.09517985323013996,"frozenset({'Food Not Elsewhere Classified (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low'})"
0.08435925198166046,"frozenset({'Food Not Elsewhere Classified (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low'})"
0.06476320327224606,"frozenset({'Food Not Elsewhere Classified (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Family Size_Medium'})"
0.058099744689952014,"frozenset({'Food Not Elsewhere Classified (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High'})"
0.07652617930518239,"frozenset({'Food Not Elsewhere Classified (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.057010332705083475,"frozenset({'Food Not Elsewhere Classified (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Family Size_Medium', 'Other Non Alcoholic Beverages_Low'})"
0.05110211065217682,"frozenset({'Food Not Elsewhere Classified (Total)_Medium', 'Family Size_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low'})"
0.053568325513627675,"frozenset({'Food Not Elsewhere Classified (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low'})"
0.15825881220676105,"frozenset({'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low'})"
0.14501878066059803,"frozenset({'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low'})"
0.09589498870486961,"frozenset({'Family Size_Medium', 'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High'})"
0.13467270855890176,"frozenset({'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.08820226971969362,"frozenset({'Family Size_Medium', 'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low'})"
0.08168584833781128,"frozenset({'Family Size_Medium', 'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low'})"
0.07579099330312387,"frozenset({'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Family Size_Medium', 'Tea (total)  expenditure_Low'})"
0.09395677106307895,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low'})"
0.0825680715402815,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low'})"
0.05515900068171793,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Cocoa (total)  expenditure_Low'})"
0.05144965312587721,"frozenset({'NPCINC_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_High'})"
0.06483672187245192,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_High'})"
0.050607530978064724,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Food Not Elsewhere Classified (Total)_High'})"
0.07396639531619681,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.05078130221491492,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.056114742484394006,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low'})"
0.08903102484928686,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.08018205878814613,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.053127213912392564,"frozenset({'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Fruit and vegetable juices_Medium'})"
0.061200892916817046,"frozenset({'Family Size_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Fruit and vegetable juices_Medium'})"
0.07203486118351579,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.05369531218671051,"frozenset({'Family Size_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.07561722206627368,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Family Size_Small', 'Other Non Alcoholic Beverages_Low'})"
0.06381414497867961,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Family Size_Small', 'Tea (total)  expenditure_Low'})"
0.05364852762294315,"frozenset({'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Family Size_Small'})"
0.05815989627193862,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Family Size_Small', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.058240098381254095,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Food Not Elsewhere Classified (Total)_Low', 'Other Non Alcoholic Beverages_Low'})"
0.05328761813102351,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Food Not Elsewhere Classified (Total)_Low', 'Tea (total)  expenditure_Low'})"
0.13223991124299903,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.11297135447995615,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.09506623357527637,"frozenset({'Family Size_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Food Not Elsewhere Classified (Total)_High'})"
0.0798813008782131,"frozenset({'NPCINC_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Food Not Elsewhere Classified (Total)_High'})"
0.0732044752776998,"frozenset({'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Food Not Elsewhere Classified (Total)_High'})"
0.09959096924249108,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.08024221037013274,"frozenset({'Family Size_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.06893371295665077,"frozenset({'Family Size_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.06069962973359533,"frozenset({'Food Not Elsewhere Classified (Total)_High', 'Other Non Alcoholic Beverages_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Family Size_Medium', 'Tea (total)  expenditure_Low'})"
0.06748339147986258,"frozenset({'NPCINC_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.05898196789242224,"frozenset({'NPCINC_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.053681945168491264,"frozenset({'NPCINC_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'Family Size_Medium', 'Food Not Elsewhere Classified (Total)_High'})"
0.051924182272660435,"frozenset({'Food Not Elsewhere Classified (Total)_High', 'NPCINC_Medium', 'Other Non Alcoholic Beverages_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low'})"
0.06662121880472123,"frozenset({'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.060392188314552675,"frozenset({'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.05550654315541832,"frozenset({'Cocoa (total)  expenditure_Low', 'Food Not Elsewhere Classified (Total)_High', 'Other Non Alcoholic Beverages_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low'})"
0.07528973011990216,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Fruit and vegetable juices_Low', 'Other Non Alcoholic Beverages_Low'})"
0.06917431928459719,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Low'})"
0.05495181189931962,"frozenset({'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Fruit and vegetable juices_Low'})"
0.06517089732793306,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Low'})"
0.05233187632834744,"frozenset({'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Fruit and vegetable juices_Low', 'Other Non Alcoholic Beverages_Low'})"
0.07223536645680448,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low', 'Softdrinks_Low'})"
0.06345323548675996,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Softdrinks_Low'})"
0.059048802983518466,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Softdrinks_Low'})"
0.07604496664928954,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low', 'NPCINC_Low'})"
0.07126625763590916,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'NPCINC_Low'})"
0.055326088409458504,"frozenset({'Family Size_Medium', 'Main Source of Water Supply (2nd visit only)_High', 'NPCINC_Low'})"
0.06343986846854072,"frozenset({'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'NPCINC_Low'})"
0.06887356137466415,"frozenset({'Coffee, Cocoa and Tea (Total)_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Other Non Alcoholic Beverages_Low'})"
0.06009811391372927,"frozenset({'Coffee, Cocoa and Tea (Total)_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low'})"
0.05533945542767775,"frozenset({'Coffee, Cocoa and Tea (Total)_Low', 'Main Source of Water Supply (2nd visit only)_High', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.28882784617235435,"frozenset({'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.2740840250765262,"frozenset({'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.19074066647952842,"frozenset({'Cocoa (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.1328146930264266,"frozenset({'NPCINC_Medium', 'Fruit and vegetable juices_Medium'})"
0.11620617288901365,"frozenset({'Family Size_Small', 'Fruit and vegetable juices_Medium'})"
0.09749234738206948,"frozenset({'Softdrinks_High', 'Fruit and vegetable juices_Medium'})"
0.17532181096362834,"frozenset({'Family Size_Medium', 'Fruit and vegetable juices_Medium'})"
0.11477590193955434,"frozenset({'Fruit and vegetable juices_Medium', 'Cocoa (total)  expenditure_High'})"
0.10870727566801673,"frozenset({'Softdrinks_Low', 'Fruit and vegetable juices_Medium'})"
0.1025450802689444,"frozenset({'Coffee, Cocoa and Tea (Total)_High', 'Fruit and vegetable juices_Medium'})"
0.09846813971207442,"frozenset({'Fruit and vegetable juices_Medium', 'Food Not Elsewhere Classified (Total)_High'})"
0.11231637058721311,"frozenset({'Main Source of Water Supply (2nd visit only)_Medium', 'Fruit and vegetable juices_Medium'})"
0.14123591450455147,"frozenset({'Fruit and vegetable juices_Medium', 'NPCINC_Low'})"
0.11710844661881274,"frozenset({'Main Source of Water Supply (2nd visit only)_Low', 'Fruit and vegetable juices_Medium'})"
0.24354707195465908,"frozenset({'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.17270187539265616,"frozenset({'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.16860488430845733,"frozenset({'Cocoa (total)  expenditure_Low', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.15337316704762669,"frozenset({'Cocoa (total)  expenditure_Low', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.11655371536271404,"frozenset({'NPCINC_Medium', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.10955608132493884,"frozenset({'NPCINC_Medium', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.07561722206627368,"frozenset({'NPCINC_Medium', 'Cocoa (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.06892702944754114,"frozenset({'NPCINC_Medium', 'Family Size_Medium', 'Fruit and vegetable juices_Medium'})"
0.09766611861891968,"frozenset({'NPCINC_Medium', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.06855275293740225,"frozenset({'NPCINC_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.06669473740492708,"frozenset({'NPCINC_Medium', 'Cocoa (total)  expenditure_Low', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.06079319886113005,"frozenset({'Cocoa (total)  expenditure_Low', 'NPCINC_Medium', 'Other Non Alcoholic Beverages_Low', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.06021841707770248,"frozenset({'NPCINC_Medium', 'Family Size_Medium', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.05649570250364251,"frozenset({'NPCINC_Medium', 'Family Size_Medium', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.05009290077662376,"frozenset({'NPCINC_Medium', 'Other Non Alcoholic Beverages_Low', 'Family Size_Medium', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.10281910414243894,"frozenset({'Family Size_Small', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.09404365668150405,"frozenset({'Family Size_Small', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.07679351966956731,"frozenset({'Cocoa (total)  expenditure_Low', 'Family Size_Small', 'Fruit and vegetable juices_Medium'})"
0.055192418227266046,"frozenset({'NPCINC_Medium', 'Family Size_Small', 'Fruit and vegetable juices_Medium'})"
0.08432583443611234,"frozenset({'Family Size_Small', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.06975578457713438,"frozenset({'Cocoa (total)  expenditure_Low', 'Family Size_Small', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.06641403002232292,"frozenset({'Cocoa (total)  expenditure_Low', 'Family Size_Small', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.06056595955140287,"frozenset({'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Family Size_Small', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.08403176003528892,"frozenset({'Softdrinks_High', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.07992140193287084,"frozenset({'Softdrinks_High', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.05287992407533652,"frozenset({'Softdrinks_High', 'Cocoa (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.055165684190827555,"frozenset({'Softdrinks_High', 'Family Size_Medium', 'Fruit and vegetable juices_Medium'})"
0.0703439333787812,"frozenset({'Softdrinks_High', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.1526179305182393,"frozenset({'Family Size_Medium', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.14723770568499284,"frozenset({'Family Size_Medium', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.09382978438999612,"frozenset({'Family Size_Medium', 'Cocoa (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.13040862974696235,"frozenset({'Family Size_Medium', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.08504765341995162,"frozenset({'Family Size_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.08409191161727553,"frozenset({'Family Size_Medium', 'Cocoa (total)  expenditure_Low', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.07659969790538824,"frozenset({'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Family Size_Medium', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.0960954939781583,"frozenset({'Fruit and vegetable juices_Medium', 'Other Non Alcoholic Beverages_Low', 'Cocoa (total)  expenditure_High'})"
0.08742029915386774,"frozenset({'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium', 'Cocoa (total)  expenditure_High'})"
0.06847255082808677,"frozenset({'Family Size_Medium', 'Fruit and vegetable juices_Medium', 'Cocoa (total)  expenditure_High'})"
0.050473860795872266,"frozenset({'Fruit and vegetable juices_Medium', 'Cocoa (total)  expenditure_High', 'NPCINC_Low'})"
0.07511595888305196,"frozenset({'Fruit and vegetable juices_Medium', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Cocoa (total)  expenditure_High'})"
0.05723757201481065,"frozenset({'Family Size_Medium', 'Fruit and vegetable juices_Medium', 'Other Non Alcoholic Beverages_Low', 'Cocoa (total)  expenditure_High'})"
0.0532542005854754,"frozenset({'Family Size_Medium', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium', 'Cocoa (total)  expenditure_High'})"
0.09760596703693307,"frozenset({'Other Non Alcoholic Beverages_Low', 'Softdrinks_Low', 'Fruit and vegetable juices_Medium'})"
0.0913435190012164,"frozenset({'Tea (total)  expenditure_Low', 'Softdrinks_Low', 'Fruit and vegetable juices_Medium'})"
0.06849260135541564,"frozenset({'Cocoa (total)  expenditure_Low', 'Softdrinks_Low', 'Fruit and vegetable juices_Medium'})"
0.05183729665423534,"frozenset({'Family Size_Medium', 'Softdrinks_Low', 'Fruit and vegetable juices_Medium'})"
0.051048642579299836,"frozenset({'Fruit and vegetable juices_Medium', 'Softdrinks_Low', 'NPCINC_Low'})"
0.08299581612329737,"frozenset({'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Softdrinks_Low', 'Fruit and vegetable juices_Medium'})"
0.06350002005052732,"frozenset({'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Softdrinks_Low', 'Fruit and vegetable juices_Medium'})"
0.060438972878320035,"frozenset({'Cocoa (total)  expenditure_Low', 'Tea (total)  expenditure_Low', 'Softdrinks_Low', 'Fruit and vegetable juices_Medium'})"
0.056154843539051744,"frozenset({'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Softdrinks_Low', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.08828915533811872,"frozenset({'Coffee, Cocoa and Tea (Total)_High', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.08372431861624627,"frozenset({'Coffee, Cocoa and Tea (Total)_High', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.057458127815428216,"frozenset({'Cocoa (total)  expenditure_Low', 'Coffee, Cocoa and Tea (Total)_High', 'Fruit and vegetable juices_Medium'})"
0.05666947374049271,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_High', 'Fruit and vegetable juices_Medium'})"
0.07341166406009811,"frozenset({'Coffee, Cocoa and Tea (Total)_High', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.05126919837991739,"frozenset({'Cocoa (total)  expenditure_Low', 'Coffee, Cocoa and Tea (Total)_High', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.05058079694162623,"frozenset({'Cocoa (total)  expenditure_Low', 'Coffee, Cocoa and Tea (Total)_High', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.08470011094625123,"frozenset({'Fruit and vegetable juices_Medium', 'Other Non Alcoholic Beverages_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.07781609656333961,"frozenset({'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium', 'Food Not Elsewhere Classified (Total)_High'})"
0.05149643768964457,"frozenset({'Cocoa (total)  expenditure_Low', 'Fruit and vegetable juices_Medium', 'Food Not Elsewhere Classified (Total)_High'})"
0.05572709895603588,"frozenset({'Family Size_Medium', 'Fruit and vegetable juices_Medium', 'Food Not Elsewhere Classified (Total)_High'})"
0.06829877959123658,"frozenset({'Fruit and vegetable juices_Medium', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Food Not Elsewhere Classified (Total)_High'})"
