antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Family Size_Medium', 'Food Regularly Consumed Outside The Home (Total)_High'})",frozenset({'NPCINC_Medium'}),0.18262020291133657,0.4141703760142225,0.10015906751680903,0.5484555701947007,1.3242269412717893,1.0,0.024523189409227153,1.2973908774345424,0.299545486922891,0.20167682721681673,0.22922226647885993,0.3951430814552067
frozenset({'NPCINC_Medium'}),"frozenset({'Family Size_Medium', 'Food Regularly Consumed Outside The Home (Total)_High'})",0.4141703760142225,0.18262020291133657,0.10015906751680903,0.2418305927157127,1.324226941271789,1.0,0.024523189409227153,1.078096516735572,0.4179413592198296,0.20167682721681673,0.07243926264787948,0.3951430814552067
frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),"frozenset({'NPCINC_Medium', 'Family Size_Medium'})",0.334863856919437,0.2106241060806566,0.10015906751680903,0.29910384607708124,1.4200836345035555,1.0,0.029628666994431715,1.1262380161471897,0.4447452234571658,0.22491032702495833,0.11208822143923398,0.38731926453755694
frozenset({'Family Size_Medium'}),"frozenset({'NPCINC_Medium', 'Food Regularly Consumed Outside The Home (Total)_High'})",0.49951878734410715,0.15466976781489353,0.10015906751680903,0.20051111200310415,1.2963820586003132,1.0,0.0228986126591188,1.0573383131103489,0.4568052840664455,0.1807829181494662,0.05422891840708768,0.4240391529248949
"frozenset({'NPCINC_Medium', 'Food Regularly Consumed Outside The Home (Total)_High'})",frozenset({'Total Food Consumed at Home (Total)_High'}),0.15466976781489353,0.340003475424737,0.08590314258598335,0.5553971134733385,1.6335042245657307,1.0,0.03331488398578242,1.484462977132932,0.4587782834388741,0.21015025915207403,0.32635571556564913,0.4040254163057839
"frozenset({'NPCINC_Medium', 'Total Food Consumed at Home (Total)_High'})",frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),0.1631444573658954,0.334863856919437,0.08590314258598335,0.5265464973371569,1.5724196160824717,1.0,0.03127196035741096,1.4048605392919047,0.43500631145557833,0.20844956211482324,0.28818557285121515,0.3915390211772106
"frozenset({'Food Regularly Consumed Outside The Home (Total)_High', 'Total Food Consumed at Home (Total)_High'})",frozenset({'NPCINC_Medium'}),0.16839769552605902,0.4141703760142225,0.08590314258598335,0.5101206540720749,1.2316686166239892,1.0,0.016157805710026923,1.195865122413161,0.2261817946216447,0.17295995263214553,0.1637852954670346,0.35876540538166185
frozenset({'NPCINC_Medium'}),"frozenset({'Food Regularly Consumed Outside The Home (Total)_High', 'Total Food Consumed at Home (Total)_High'})",0.4141703760142225,0.16839769552605902,0.08590314258598335,0.20741015669124885,1.2316686166239892,1.0,0.016157805710026923,1.049221500243213,0.32107168012039256,0.17295995263214553,0.0469124014631832,0.35876540538166185
frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),"frozenset({'NPCINC_Medium', 'Total Food Consumed at Home (Total)_High'})",0.334863856919437,0.1631444573658954,0.08590314258598335,0.25653154501726444,1.572419616082472,1.0,0.03127196035741096,1.1256100202039343,0.5473126766745634,0.20844956211482324,0.11159284116996086,0.3915390211772106
frozenset({'Total Food Consumed at Home (Total)_High'}),"frozenset({'NPCINC_Medium', 'Food Regularly Consumed Outside The Home (Total)_High'})",0.340003475424737,0.15466976781489353,0.08590314258598335,0.25265371913822926,1.6335042245657307,1.0,0.03331488398578242,1.1311091709861052,0.5876078712845447,0.21015025915207403,0.1159120395706842,0.4040254163057839
"frozenset({'NPCINC_Medium', 'Food Regularly Consumed Outside The Home (Total)_High', 'Family Size_Medium'})",frozenset({'Total Food Consumed at Home (Total)_High'}),0.10015906751680903,0.340003475424737,0.06185587680956009,0.6175764046443346,1.8163826233624514,1.0,0.02780144575854413,1.7258258449284398,0.4994829510817079,0.16350723459887284,0.42056725889311014,0.3997517972270266
"frozenset({'NPCINC_Medium', 'Food Regularly Consumed Outside The Home (Total)_High', 'Total Food Consumed at Home (Total)_High'})",frozenset({'Family Size_Medium'}),0.08590314258598335,0.49951878734410715,0.06185587680956009,0.7200653543919707,1.4415180622544514,1.0,0.01894564319596176,1.787850201852749,0.33507048220868285,0.11814340605333368,0.44066902307380107,0.42194814301704264
"frozenset({'NPCINC_Medium', 'Total Food Consumed at Home (Total)_High', 'Family Size_Medium'})",frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),0.11617275534346554,0.334863856919437,0.06185587680956009,0.5324473593372454,1.5900412909158599,1.0,0.02295381988628909,1.4225909239604215,0.41986204543382155,0.15893869139618752,0.29705723327964845,0.35858341860641085
"frozenset({'Family Size_Medium', 'Food Regularly Consumed Outside The Home (Total)_High', 'Total Food Consumed at Home (Total)_High'})",frozenset({'NPCINC_Medium'}),0.10465706914758525,0.4141703760142225,0.06185587680956009,0.59103391021138,1.427030865652941,1.0,0.018510019128158216,1.4324650346647856,0.33422312158384687,0.13536044930016233,0.30190268118201424,0.3701913890968791
"frozenset({'NPCINC_Medium', 'Food Regularly Consumed Outside The Home (Total)_High'})","frozenset({'Family Size_Medium', 'Total Food Consumed at Home (Total)_High'})",0.15466976781489353,0.20620630655919583,0.06185587680956009,0.3999222193414571,1.93942768295814,1.0,0.029961995252082513,1.3228180063085686,0.5730115317941888,0.20686186857398303,0.24403811013233667,0.3499465243791848
"frozenset({'NPCINC_Medium', 'Family Size_Medium'})","frozenset({'Food Regularly Consumed Outside The Home (Total)_High', 'Total Food Consumed at Home (Total)_High'})",0.2106241060806566,0.16839769552605902,0.06185587680956009,0.29367899980960843,1.743960918777315,1.0,0.026387262723341326,1.1773716260025957,0.5404176367838996,0.19502686755873982,0.15065050157935825,0.3304996046833405
"frozenset({'NPCINC_Medium', 'Total Food Consumed at Home (Total)_High'})","frozenset({'Family Size_Medium', 'Food Regularly Consumed Outside The Home (Total)_High'})",0.1631444573658954,0.18262020291133657,0.06185587680956009,0.37914789020893075,2.0761552345498697,1.0,0.032062402901540374,1.3165450905268408,0.6193905897348501,0.2178723604604628,0.24043619379581546,0.35893055467846624
"frozenset({'Family Size_Medium', 'Food Regularly Consumed Outside The Home (Total)_High'})","frozenset({'NPCINC_Medium', 'Total Food Consumed at Home (Total)_High'})",0.18262020291133657,0.1631444573658954,0.06185587680956009,0.33871321914800173,2.0761552345498697,1.0,0.032062402901540374,1.2654956470714636,0.6341488374452572,0.2178723604604628,0.20979578055907033,0.35893055467846624
"frozenset({'Food Regularly Consumed Outside The Home (Total)_High', 'Total Food Consumed at Home (Total)_High'})","frozenset({'NPCINC_Medium', 'Family Size_Medium'})",0.16839769552605902,0.2106241060806566,0.06185587680956009,0.3673202095570725,1.7439609187773149,1.0,0.026387262723341326,1.2476704738217033,0.5129767592406155,0.19502686755873982,0.1985063195917999,0.3304996046833405
"frozenset({'Family Size_Medium', 'Total Food Consumed at Home (Total)_High'})","frozenset({'NPCINC_Medium', 'Food Regularly Consumed Outside The Home (Total)_High'})",0.20620630655919583,0.15466976781489353,0.06185587680956009,0.29997082941691244,1.93942768295814,1.0,0.029961995252082513,1.2075642954721313,0.6102139324346337,0.20686186857398303,0.17188674445775834,0.3499465243791848
frozenset({'NPCINC_Medium'}),"frozenset({'Family Size_Medium', 'Food Regularly Consumed Outside The Home (Total)_High', 'Total Food Consumed at Home (Total)_High'})",0.4141703760142225,0.10465706914758525,0.06185587680956009,0.14934886798237829,1.427030865652941,1.0,0.018510019128158216,1.0525383405166235,0.5108043311322703,0.13536044930016233,0.04991584486208433,0.3701913890968791
frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),"frozenset({'NPCINC_Medium', 'Total Food Consumed at Home (Total)_High', 'Family Size_Medium'})",0.334863856919437,0.11617275534346554,0.06185587680956009,0.1847194778755763,1.5900412909158599,1.0,0.02295381988628909,1.0840774686404806,0.5579091117090059,0.15893869139618752,0.077556697812307,0.35858341860641085
frozenset({'Family Size_Medium'}),"frozenset({'NPCINC_Medium', 'Food Regularly Consumed Outside The Home (Total)_High', 'Total Food Consumed at Home (Total)_High'})",0.49951878734410715,0.08590314258598335,0.06185587680956009,0.12383093164211456,1.4415180622544514,1.0,0.01894564319596176,1.0432882082075956,0.6119847599748854,0.11814340605333368,0.04149208997767377,0.42194814301704264
frozenset({'Total Food Consumed at Home (Total)_High'}),"frozenset({'NPCINC_Medium', 'Food Regularly Consumed Outside The Home (Total)_High', 'Family Size_Medium'})",0.340003475424737,0.10015906751680903,0.06185587680956009,0.1819271898097185,1.8163826233624516,1.0,0.02780144575854413,1.0999521329573225,0.6809963200186007,0.16350723459887284,0.09086952964816024,0.3997517972270266
frozenset({'Family Size_Small'}),frozenset({'NPCINC_High'}),0.3852909331515419,0.2088529761666065,0.15106735640480679,0.392086455731335,1.877332384378182,1.0,0.07059819832609823,1.3014137146510907,0.7602446448299403,0.3409509156183063,0.23160483961235928,0.557702800972007
frozenset({'NPCINC_High'}),frozenset({'Family Size_Small'}),0.2088529761666065,0.3852909331515419,0.15106735640480679,0.7233191462126789,1.8773323843781822,1.0,0.07059819832609823,2.2217260733226314,0.59069839375186,0.3409509156183063,0.5498995074111537,0.557702800972007
frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),frozenset({'NPCINC_High'}),0.334863856919437,0.2088529761666065,0.10761118017403858,0.32135800251481944,1.5386805034488245,1.0,0.03767386704578547,1.1657796404659877,0.5263471293568234,0.24675483900629877,0.14220495427396718,0.41830324523321694
frozenset({'NPCINC_High'}),frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),0.2088529761666065,0.334863856919437,0.10761118017403858,0.5152484879516145,1.5386805034488247,1.0,0.03767386704578547,1.372117727430982,0.44251256592687277,0.24675483900629877,0.27119956253877614,0.41830324523321694
frozenset({'Total Food Consumed at Home (Total)_High'}),frozenset({'NPCINC_High'}),0.340003475424737,0.2088529761666065,0.08286882945021454,0.2437293599622582,1.1669901211646132,1.0,0.011858091700768555,1.0461162736582121,0.2168113190018386,0.1778348297524454,0.044083315420518174,0.3202550284722808
frozenset({'NPCINC_High'}),frozenset({'Total Food Consumed at Home (Total)_High'}),0.2088529761666065,0.340003475424737,0.08286882945021454,0.39678069698230345,1.1669901211646132,1.0,0.011858091700768555,1.0941236815094109,0.1808699429044762,0.1778348297524454,0.08602654626720206,0.3202550284722808
"frozenset({'Food Regularly Consumed Outside The Home (Total)_High', 'Family Size_Small'})",frozenset({'NPCINC_High'}),0.10719680260924196,0.2088529761666065,0.06892034593843152,0.6429328511752603,3.0783992786503505,1.0,0.04653197467794709,2.2156813541581633,0.7562202409328331,0.27888360017308533,0.5486715641112822,0.4864637055005874
"frozenset({'Food Regularly Consumed Outside The Home (Total)_High', 'NPCINC_High'})",frozenset({'Family Size_Small'}),0.10761118017403858,0.3852909331515419,0.06892034593843152,0.6404571144649401,1.6622688450678822,1.0,0.027458733911637494,1.7096960935095915,0.44645628306862517,0.16255497580276496,0.4151007282544336,0.4096679133246155
"frozenset({'Family Size_Small', 'NPCINC_High'})",frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),0.15106735640480679,0.334863856919437,0.06892034593843152,0.4562226253152237,1.3624122636351994,1.0,0.01833334831809471,1.2231773038849538,0.31334380110301707,0.16527230182389333,0.18245703478646685,0.331019322158041
frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),"frozenset({'Family Size_Small', 'NPCINC_High'})",0.334863856919437,0.15106735640480679,0.06892034593843152,0.20581601900085825,1.3624122636351994,1.0,0.01833334831809471,1.068937001886104,0.3999298251821674,0.16527230182389333,0.0644911737216197,0.331019322158041
frozenset({'Family Size_Small'}),"frozenset({'Food Regularly Consumed Outside The Home (Total)_High', 'NPCINC_High'})",0.3852909331515419,0.10761118017403858,0.06892034593843152,0.17887871218429088,1.6622688450678822,1.0,0.027458733911637494,1.0867929416369575,0.6481319652467644,0.16255497580276496,0.07986152496190091,0.4096679133246155
frozenset({'NPCINC_High'}),"frozenset({'Food Regularly Consumed Outside The Home (Total)_High', 'Family Size_Small'})",0.2088529761666065,0.10719680260924196,0.06892034593843152,0.32999455982591447,3.078399278650351,1.0,0.04653197467794709,1.3325312659532789,0.8533885974380192,0.27888360017308533,0.24954856553807722,0.4864637055005874
"frozenset({'Food Regularly Consumed Outside The Home (Total)_High', 'Total Food Consumed at Home (Total)_High'})",frozenset({'NPCINC_High'}),0.16839769552605902,0.2088529761666065,0.052037801927524024,0.30901730433402125,1.4795925344511802,1.0,0.016867442037308562,1.144959242533382,0.38977555497392186,0.1600115086623235,0.12660646523332963,0.2790886387265805
"frozenset({'Food Regularly Consumed Outside The Home (Total)_High', 'NPCINC_High'})",frozenset({'Total Food Consumed at Home (Total)_High'}),0.10761118017403858,0.340003475424737,0.052037801927524024,0.48357244891621637,1.422257370493437,1.0,0.015449626673793349,1.2780040940693096,0.33269396673783486,0.13154915775423653,0.2175298931821987,0.31831162153312
"frozenset({'Total Food Consumed at Home (Total)_High', 'NPCINC_High'})",frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),0.08286882945021454,0.334863856919437,0.052037801927524024,0.6279538672473587,1.8752512529246612,1.0,0.024288026079426157,1.7877786772286801,0.5089109819590713,0.1422984136267271,0.4406466456182669,0.39167687175113675
frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),"frozenset({'Total Food Consumed at Home (Total)_High', 'NPCINC_High'})",0.334863856919437,0.08286882945021454,0.052037801927524024,0.15539987625491486,1.875251252924661,1.0,0.024288026079426157,1.0858761972270223,0.7017181812253904,0.1422984136267271,0.07908470362120688,0.39167687175113675
frozenset({'Total Food Consumed at Home (Total)_High'}),"frozenset({'Food Regularly Consumed Outside The Home (Total)_High', 'NPCINC_High'})",0.340003475424737,0.10761118017403858,0.052037801927524024,0.15305079415002357,1.422257370493437,1.0,0.015449626673793349,1.0536509316758647,0.4498393026106577,0.13154915775423653,0.050919075818147155,0.31831162153312
frozenset({'NPCINC_High'}),"frozenset({'Food Regularly Consumed Outside The Home (Total)_High', 'Total Food Consumed at Home (Total)_High'})",0.2088529761666065,0.16839769552605902,0.052037801927524024,0.24915997311913982,1.4795925344511802,1.0,0.016867442037308562,1.1075625628652,0.409706716930256,0.1600115086623235,0.09711646679980017,0.2790886387265805
"frozenset({'Family Size_Small', 'Total Food Consumed at Home (Total)_Low'})",frozenset({'NPCINC_High'}),0.2175415380091163,0.2088529761666065,0.06569889454759327,0.30200620602783496,1.4460229946013223,1.0,0.02026469689452838,1.1334585359722316,0.3942037564462633,0.1821449747998814,0.11774452415919781,0.30828813613497735
"frozenset({'Family Size_Small', 'NPCINC_High'})",frozenset({'Total Food Consumed at Home (Total)_Low'}),0.15106735640480679,0.33001162930585076,0.06569889454759327,0.4348980223864089,1.317826354486892,1.0,0.01584491012551533,1.1856061334690249,0.2840916599519955,0.1581657280772325,0.15654957260211752,0.3169892829796637
"frozenset({'Total Food Consumed at Home (Total)_Low', 'NPCINC_High'})",frozenset({'Family Size_Small'}),0.06759701113472617,0.3852909331515419,0.06569889454759327,0.9719201107375915,2.5225615946568816,1.0,0.039654379049239456,21.891434866568044,0.6473355148893988,0.1696816957812608,0.9543200340180914,0.5712188674698226
frozenset({'Family Size_Small'}),"frozenset({'Total Food Consumed at Home (Total)_Low', 'NPCINC_High'})",0.3852909331515419,0.06759701113472617,0.06569889454759327,0.17051762420205385,2.522561594656882,1.0,0.039654379049239456,1.1240781191623512,0.9818914368320422,0.1696816957812608,0.11038211406055352,0.5712188674698226
frozenset({'Total Food Consumed at Home (Total)_Low'}),"frozenset({'Family Size_Small', 'NPCINC_High'})",0.33001162930585076,0.15106735640480679,0.06569889454759327,0.19908054357291857,1.317826354486892,1.0,0.01584491012551533,1.059947584969779,0.35996846282051487,0.1581657280772325,0.056557122087776024,0.3169892829796637
frozenset({'NPCINC_High'}),"frozenset({'Family Size_Small', 'Total Food Consumed at Home (Total)_Low'})",0.2088529761666065,0.2175415380091163,0.06569889454759327,0.31457006624211975,1.4460229946013223,1.0,0.02026469689452838,1.1415586385336909,0.3898745185002777,0.1821449747998814,0.12400470177819346,0.30828813613497735
frozenset({'NPCINC_Medium'}),frozenset({'Family Size_Medium'}),0.4141703760142225,0.49951878734410715,0.2106241060806566,0.5085445948780842,1.0180690051358556,1.0,0.003738222100179295,1.0183654660014128,0.030296028213468162,0.2995798239443314,0.018034258441151113,0.4650993087718135
frozenset({'Family Size_Medium'}),frozenset({'NPCINC_Medium'}),0.49951878734410715,0.4141703760142225,0.2106241060806566,0.42165402266554275,1.0180690051358556,1.0,0.003738222100179295,1.0129397401289304,0.03546249163355,0.2995798239443314,0.012774442166997543,0.4650993087718135
frozenset({'Food Regularly Consumed Outside The Home (Total)_Medium'}),frozenset({'Total Food Consumed at Home (Total)_Medium'}),0.3351378807929315,0.32998489526941227,0.12305008621726751,0.3671625717932355,1.11266478271216,1.0,0.012459647722999234,1.0587475943532159,0.1522973166903153,0.22699923556826873,0.05548781850040881,0.3700293445521582
frozenset({'Total Food Consumed at Home (Total)_Medium'}),frozenset({'Food Regularly Consumed Outside The Home (Total)_Medium'}),0.32998489526941227,0.3351378807929315,0.12305008621726751,0.3728961173110809,1.11266478271216,1.0,0.012459647722999234,1.0602104971129318,0.15112602090513805,0.22699923556826873,0.056791078070714644,0.3700293445521582
frozenset({'Family Size_Medium'}),frozenset({'Total Food Consumed at Home (Total)_Medium'}),0.49951878734410715,0.32998489526941227,0.1894240151849327,0.3792129945543826,1.1491828868251035,1.0,0.024590360458083688,1.0792995002362094,0.25938333958338633,0.29593818523546,0.07347311864672798,0.4766257183089293
frozenset({'Total Food Consumed at Home (Total)_Medium'}),frozenset({'Family Size_Medium'}),0.32998489526941227,0.49951878734410715,0.1894240151849327,0.574038442063476,1.1491828868251035,1.0,0.024590360458083688,1.1749445538709238,0.19375158473423895,0.29593818523546,0.14889600815166865,0.4766257183089293
frozenset({'Total Food Consumed at Home (Total)_Medium'}),frozenset({'NPCINC_Low'}),0.32998489526941227,0.37697664781917095,0.14130943310475733,0.42823000425333685,1.1359589691580876,1.0,0.016912833455134085,1.089639814637764,0.17863256102200054,0.24981685847295415,0.08226554631501179,0.40153965286065896
frozenset({'NPCINC_Low'}),frozenset({'Total Food Consumed at Home (Total)_Medium'}),0.37697664781917095,0.32998489526941227,0.14130943310475733,0.374849301467981,1.1359589691580874,1.0,0.016912833455134085,1.0717657459296128,0.19210598392901082,0.24981685847295415,0.06696029071853336,0.40153965286065896
"frozenset({'NPCINC_Medium', 'Family Size_Medium'})",frozenset({'Total Food Consumed at Home (Total)_Medium'}),0.2106241060806566,0.32998489526941227,0.07336487949633075,0.34832138097353554,1.0555676516319108,1.0,0.003862105910091701,1.0281373136524197,0.06668867841135026,0.15701616363896437,0.027367272132613116,0.28532468700308233
"frozenset({'NPCINC_Medium', 'Total Food Consumed at Home (Total)_Medium'})",frozenset({'Family Size_Medium'}),0.13028832658298914,0.49951878734410715,0.07336487949633075,0.5630963373345644,1.12727759516012,1.0,0.008283412596503018,1.1455184641909093,0.12982124993787514,0.13184635341597,0.12703284035992415,0.3549837244012364
frozenset({'Family Size_Medium'}),"frozenset({'NPCINC_Medium', 'Total Food Consumed at Home (Total)_Medium'})",0.49951878734410715,0.13028832658298914,0.07336487949633075,0.14687111146790832,1.12727759516012,1.0,0.008283412596503018,1.019437607972052,0.22559699280098042,0.13184635341597,0.019066991270528848,0.3549837244012364
