antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Logistics and Manufacturing_None', 'Other Income NEC_None'})","frozenset({'NPCINC_Low Income', 'Cash Receipts_Medium', 'Entrep. Activities_None'})",0.6551263200106937,0.1628124582275097,0.10773960700441118,0.1644562334217507,1.0100961266240698,1.0,0.001076880393927962,1.0019673118991392,0.028982245561390632,0.15170336909467347,0.00196344918219973,0.4130983958570166
"frozenset({'Logistics and Manufacturing_None', 'Entrep. Activities_None'})","frozenset({'Cash Receipts_Medium', 'NPCINC_Low Income', 'Other Income NEC_None'})",0.6553936639486699,0.16040636278572384,0.10773960700441118,0.16438914950030595,1.0248293561764905,1.0,0.0026102931775960486,1.004766317613277,0.07030571720629027,0.15216160090617334,0.004743707596208999,0.4180279080834863
"frozenset({'Logistics and Manufacturing_None', 'Cash Receipts_Medium'})","frozenset({'NPCINC_Low Income', 'Other Income NEC_None', 'Entrep. Activities_None'})",0.21601390188477476,0.3506215746557947,0.10773960700441118,0.4987623762376238,1.4225090875461928,1.0,0.03200047257802911,1.295550043649674,0.3788546684182358,0.23478007573550833,0.2281270762934672,0.4030220573525138
"frozenset({'Other Income NEC_None', 'Entrep. Activities_None'})","frozenset({'NPCINC_Low Income', 'Logistics and Manufacturing_None', 'Cash Receipts_Medium'})",0.9218018981419597,0.11656195695762599,0.10773960700441118,0.11687935034802785,1.0027229586623811,1.0,0.00029257382973015,1.0003593998062745,0.03472672901953381,0.11577133007756392,0.00035927068446002953,0.5205956384767663
"frozenset({'Cash Receipts_Medium', 'Other Income NEC_None'})","frozenset({'NPCINC_Low Income', 'Logistics and Manufacturing_None', 'Entrep. Activities_None'})",0.30918326426948267,0.2561154925812057,0.10773960700441118,0.348465196714224,1.360578359404546,1.0,0.028552982978167538,1.141741782123206,0.3836306071338033,0.23546596552731525,0.12414521772131354,0.3845666275846694
"frozenset({'Cash Receipts_Medium', 'Entrep. Activities_None'})","frozenset({'NPCINC_Low Income', 'Logistics and Manufacturing_None', 'Other Income NEC_None'})",0.3118567036492447,0.255179788798289,0.10773960700441118,0.3454779254179169,1.3538608486387826,1.0,0.02816007923186631,1.1379604143638455,0.3798215501069101,0.23457508731082657,0.12123480977233239,0.3838442534370884
frozenset({'NPCINC_Low Income'}),"frozenset({'Cash Receipts_Medium', 'Logistics and Manufacturing_None', 'Other Income NEC_None', 'Entrep. Activities_None'})",0.3770886245154391,0.19997326560620238,0.10773960700441118,0.2857142857142857,1.4287624140565316,1.0,0.032331963337107764,1.1200374281513168,0.4817596566523607,0.22956422671603532,0.10717269363885902,0.4122421695951108
frozenset({'Logistics and Manufacturing_None'}),"frozenset({'Cash Receipts_Medium', 'NPCINC_Low Income', 'Other Income NEC_None', 'Entrep. Activities_None'})",0.6790536024595643,0.1547921400882235,0.10773960700441118,0.15866141732283465,1.0249966001659119,1.0,0.002627446645077483,1.0045989537556914,0.07598467553325083,0.148379970544919,0.0045779002043533044,0.42734452558715136
frozenset({'Entrep. Activities_None'}),"frozenset({'Cash Receipts_Medium', 'NPCINC_Low Income', 'Logistics and Manufacturing_None', 'Other Income NEC_None'})",0.9598984093035691,0.11161609410506616,0.10773960700441118,0.11224063500905167,1.0055954377278031,1.0,0.000599495820280696,1.0007035024676894,0.1387551695616224,0.11178918169209431,0.0007030078998970144,0.538755048043448
frozenset({'Cash Receipts_Medium'}),"frozenset({'NPCINC_Low Income', 'Logistics and Manufacturing_None', 'Other Income NEC_None', 'Entrep. Activities_None'})",0.32428819676513837,0.2470257986900147,0.10773960700441118,0.3322341302555647,1.3449369742650863,1.0,0.027632056192758228,1.1276021064061879,0.37955639332111035,0.2324106113033449,0.11316235193358415,0.38419065820137543
"frozenset({'Cash Receipts_Medium', 'Entrep. Activities_None'})",frozenset({'Passive Income_Medium'}),0.3118567036492447,0.3296350755246625,0.11936906830637616,0.38276896699528506,1.1611900413997274,1.0,0.016570160246085083,1.0860842838895575,0.20172327983078275,0.2286226318484383,0.07926114498339532,0.372446932808267
"frozenset({'Cash Receipts_Medium', 'Passive Income_Medium'})",frozenset({'Entrep. Activities_None'}),0.12351289934500735,0.9598984093035691,0.11936906830637616,0.9664502164502164,1.0068255214126263,1.0,0.0008092326966317592,1.1952861226936187,0.007734568477889027,0.12382140876317249,0.1633802308802303,0.5454030778672193
"frozenset({'Entrep. Activities_None', 'Passive Income_Medium'})",frozenset({'Cash Receipts_Medium'}),0.3185403020986499,0.32428819676513837,0.11936906830637616,0.3747377255560218,1.1555700432335527,1.0,0.016070208141782547,1.0806853873212587,0.19755568022415732,0.22803881511746682,0.07466131056075152,0.3714166781118938
frozenset({'Cash Receipts_Medium'}),"frozenset({'Entrep. Activities_None', 'Passive Income_Medium'})",0.32428819676513837,0.3185403020986499,0.11936906830637616,0.36809563066776585,1.1555700432335527,1.0,0.016070208141782547,1.0784221964179226,0.19923617364643995,0.22803881511746682,0.07271938270411069,0.3714166781118938
frozenset({'Entrep. Activities_None'}),"frozenset({'Cash Receipts_Medium', 'Passive Income_Medium'})",0.9598984093035691,0.12351289934500735,0.11936906830637616,0.12435593928422226,1.0068255214126263,1.0,0.0008092326966317592,1.000962765553992,0.16905188503172794,0.12382140876317249,0.0009618395280260328,0.5454030778672193
frozenset({'Passive Income_Medium'}),"frozenset({'Cash Receipts_Medium', 'Entrep. Activities_None'})",0.3296350755246625,0.3118567036492447,0.11936906830637616,0.36212489862124897,1.1611900413997274,1.0,0.016570160246085083,1.0788057017170771,0.2070730697046599,0.2286226318484383,0.07304902225826802,0.372446932808267
"frozenset({'Cash Receipts_Medium', 'Other Income NEC_None'})",frozenset({'Passive Income_Medium'}),0.30918326426948267,0.3296350755246625,0.11776500467851891,0.3808906182447039,1.1554917741640833,1.0,0.015847356010086314,1.08278915524543,0.19479495753137271,0.22601334017444843,0.07645916552116246,0.36907466840864556
"frozenset({'Other Income NEC_None', 'Passive Income_Medium'})",frozenset({'Cash Receipts_Medium'}),0.3166688945328165,0.32428819676513837,0.11776500467851891,0.3718868720979316,1.1467789324668698,1.0,0.015073019898862075,1.075780417918943,0.18730649123648424,0.22508942258559017,0.07044227302959961,0.3675180444578693
frozenset({'Cash Receipts_Medium'}),"frozenset({'Other Income NEC_None', 'Passive Income_Medium'})",0.32428819676513837,0.3166688945328165,0.11776500467851891,0.36314921681780704,1.1467789324668696,1.0,0.015073019898862075,1.0729846355102828,0.1894185525619995,0.22508942258559017,0.06802020559742064,0.3675180444578693
frozenset({'Passive Income_Medium'}),"frozenset({'Cash Receipts_Medium', 'Other Income NEC_None'})",0.3296350755246625,0.30918326426948267,0.11776500467851891,0.3572587185725872,1.1554917741640833,1.0,0.015847356010086314,1.0747975207012337,0.2007378545408044,0.22601334017444843,0.06959219691205976,0.36907466840864556
"frozenset({'Cash Receipts_Medium', 'Other Income NEC_None', 'Entrep. Activities_None'})",frozenset({'Passive Income_Medium'}),0.2972864590295415,0.3296350755246625,0.11362117363988772,0.38219424460431656,1.1594465303669474,1.0,0.01562512926522533,1.085073938888756,0.19569783705759272,0.22135416666666666,0.07840381732500341,0.363440999025597
"frozenset({'Cash Receipts_Medium', 'Other Income NEC_None', 'Passive Income_Medium'})",frozenset({'Entrep. Activities_None'}),0.11776500467851891,0.9598984093035691,0.11362117363988772,0.9648127128263337,1.0051196079451055,1.0,0.0005787329773500466,1.1396613355985703,0.005773440285205023,0.11785912368275098,0.12254634884600848,0.5415903140792301
"frozenset({'Other Income NEC_None', 'Entrep. Activities_None', 'Passive Income_Medium'})",frozenset({'Cash Receipts_Medium'}),0.30610880898275633,0.32428819676513837,0.11362117363988772,0.37117903930131,1.1445962048693734,1.0,0.014353699960945474,1.074569464866551,0.1820594467800604,0.2198654940506984,0.06939473650110783,0.36077501017002844
"frozenset({'Cash Receipts_Medium', 'Other Income NEC_None'})","frozenset({'Entrep. Activities_None', 'Passive Income_Medium'})",0.30918326426948267,0.3185403020986499,0.11362117363988772,0.3674881106787722,1.153662843469532,1.0,0.015133843235639988,1.077386384993727,0.19280891458750685,0.22100884035361415,0.0718278846582767,0.3620906772445477
"frozenset({'Other Income NEC_None', 'Passive Income_Medium'})","frozenset({'Cash Receipts_Medium', 'Entrep. Activities_None'})",0.3166688945328165,0.3118567036492447,0.11362117363988772,0.3588011819333052,1.1505322083339289,1.0,0.014865856042633227,1.0732136070144431,0.1914694375402743,0.22066458982346837,0.06821904468590836,0.36156947223540525
"frozenset({'Cash Receipts_Medium', 'Entrep. Activities_None'})","frozenset({'Other Income NEC_None', 'Passive Income_Medium'})",0.3118567036492447,0.3166688945328165,0.11362117363988772,0.3643377625375054,1.1505322083339289,1.0,0.014865856042633227,1.0749908759642206,0.19013049042460806,0.22066458982346837,0.06975954646773819,0.36156947223540525
